Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / European Union,Price / European Union,Compare At Price / European Union,Included / International,Price / International,Compare At Price / International,Status
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,Executive Leather Sofa Set: Ideal for Office Rest Areas and VIP Reception,"<p>Our Products are made to order: </p>
<p>Products are handcrafted in our factories which means it takes around 10-12 weeks for you to receive your furniture. We do keep our customers informed every step of the way until your furniture reaches your door. </p>
<p><strong>Please read before placing an order:</strong></p>
<p><strong>Unfortunately we are unable to ship to remote islands</strong> (e.g., Hawaii or Alaska) we can only ship <strong>US Mainland</strong>. Please do <strong>NOT</strong> place an order if you are from a remote region or a segregated island. If you’re from <strong>another</strong> country, live on the mainland and interested in our products, please send us an <strong>email</strong> as we will most likely be able to ship to you. Delivery to the USA is <strong>$99 per piece</strong> and this includes customs charges / taxes/ door to door delivery.</p>
<p><strong>For products such as a 3 seater + 2 seater, these will be treated as 2 pieces. Therefore, the delivery charge will be charged twice.</strong></p>
<p>Please ensure you pick the correct variation of the product you want, please read through the description below. If you have any questions, please Email contact@clearance-furniture.com </p>
<p><strong>Pictures below can be translated using <a href=""https://lens.google/"" target=""_blank"">Google Lens</a> on your phone, simply download the app, take the picture that requires translation and press” translate”.</strong> </p>
<p><strong>Please note due to catalogue integration some of the options may come as” free upstairs delivery” ‘’trial’’ ‘’try free for 30 days’’ this will not be the case and product will only be shipped to your door. In addition, each variant is linked with a product picture which generally shows what you will be buying. The product price should differ depending on what variant you have chosen, if this doesn't happen please email contact@clearance-furniture.com. </strong> </p>
<p>You can view our warranty / returns policy from our menu above.</p>
<table>
<tbody>
<tr>
<td data-row=""1"">brand</td>
<td data-row=""1"">Chen Long</td>
</tr>
<tr>
<td data-row=""2"">model</td>
<td data-row=""2"">CN0809</td>
</tr>
<tr>
<td data-row=""3"">material</td>
<td data-row=""3"">imitation leather</td>
</tr>
<tr>
<td data-row=""4"">style</td>
<td data-row=""4"">Simple and modern</td>
</tr>
<tr>
<td data-row=""5"">place of origin</td>
<td data-row=""5"">Shanghai</td>
</tr>
<tr>
<td data-row=""6"">how many people sit</td>
<td data-row=""6"">three people</td>
</tr>
<tr>
<td data-row=""7"">Applicable space</td>
<td data-row=""7"">Manager's Office</td>
</tr>
<tr>
<td data-row=""8"">sort by color</td>
<td data-row=""8"">Single person (Nano-Sipi) Two-person (Nano-Sipi) Three-person (Nano-Sipi) 3+1 (Nano-Sipi) 3+1+ long coffee table (Nano-Sipi) 3+1+ long coffee table + square table (Nano-Sipi) ) 3+1+1(Nano Sipi) 3+1+1+Long Coffee Table(Nano Sipi) 3+1+1+Long Coffee Table+Square Table(Nano Sipi) 3+2+1(Nano Sipi) 3+2+ 1+Long tea table (Nano Xipi) 3+2+1+Long coffee table+square table (Nano Xipi) Single seat (cowhide + latex cushion) Two seats (cowhide + latex cushion) Three seats (cowhide + latex cushion) 3+1 (cowhide + latex cushion) 3+1+ long coffee table (cowhide + latex cushion) 3+1+ long coffee table + square table (cowhide + latex cushion) 3+1+1 (cowhide + latex cushion) 3+1+ 1+ long coffee table (cowhide + latex cushion) 3+1+1+ long coffee table + square table cowhide + latex cushion) 3+2+1 (cowhide + latex cushion) 3+2+1+ long coffee table (cowhide + latex cushion) ) 3+2+1+Long coffee table+Square table cowhide+Latex cushion) Long coffee table Square coffee table Slate coffee table 1 Slate coffee table 2</td>
</tr>
<tr>
<td data-row=""9"">Same city service</td>
<td data-row=""9"">Home delivery by sellers in the same city</td>
</tr>
<tr>
<td data-row=""10"">Main material</td>
<td data-row=""10"">Wood</td>
</tr>
<tr>
<td data-row=""11"">filler</td>
<td data-row=""11"">sponge</td>
</tr>
<tr>
<td data-row=""12"">Package Size</td>
<td data-row=""12"">990</td>
</tr>
<tr>
<td data-row=""13"">Whether it can be customized</td>
<td data-row=""13"">yes</td>
</tr>
<tr>
<td data-row=""14"">sofa combination form</td>
<td data-row=""14"">Various combinations</td>
</tr>
<tr>
<td data-row=""15"">Is it removable and washable</td>
<td data-row=""15"">no</td>
</tr>
<tr>
<td data-row=""16"">Additional features</td>
<td data-row=""16"">it can move</td>
</tr>
<tr>
<td data-row=""17"">Whether with storage space</td>
<td data-row=""17"">no</td>
</tr>
<tr>
<td data-row=""18"">Whether to assemble</td>
<td data-row=""18"">no</td>
</tr>
<tr>
<td data-row=""19"">Is it available for pre-sale</td>
<td data-row=""19"">yes</td>
</tr>
<tr>
<td data-row=""20"">whether the taxi can transport</td>
<td data-row=""20"">no</td>
</tr>
<tr>
<td data-row=""21"">Installation Instructions Details</td>
<td data-row=""21"">no installation instructions</td>
</tr>
<tr>
<td data-row=""22"">length</td>
<td data-row=""22"">1900cm</td>
</tr>
<tr>
<td data-row=""23"">brand</td>
<td data-row=""23"">Chen Long</td>
</tr>
<tr>
<td data-row=""24"">model</td>
<td data-row=""24"">CN0809</td>
</tr>
<tr>
<td data-row=""25"">material</td>
<td data-row=""25"">imitation leather</td>
</tr>
<tr>
<td data-row=""26"">style</td>
<td data-row=""26"">Simple and modern</td>
</tr>
<tr>
<td data-row=""27"">place of origin</td>
<td data-row=""27"">Shanghai</td>
</tr>
<tr>
<td data-row=""28"">how many people sit</td>
<td data-row=""28"">three people</td>
</tr>
<tr>
<td data-row=""29"">Applicable space</td>
<td data-row=""29"">Manager's Office</td>
</tr>
<tr>
<td data-row=""30"">sort by color</td>
<td data-row=""30"">Single person (Nano-Sipi) Two-person (Nano-Sipi) Three-person (Nano-Sipi) 3+1 (Nano-Sipi) 3+1+ long coffee table (Nano-Sipi) 3+1+ long coffee table + square table (Nano-Sipi) ) 3+1+1(Nano Sipi) 3+1+1+Long Coffee Table(Nano Sipi) 3+1+1+Long Coffee Table+Square Table(Nano Sipi) 3+2+1(Nano Sipi) 3+2+ 1+Long tea table (Nano Xipi) 3+2+1+Long coffee table+square table (Nano Xipi) Single seat (cowhide + latex cushion) Two seats (cowhide + latex cushion) Three seats (cowhide + latex cushion) 3+1 (cowhide + latex cushion) 3+1+ long coffee table (cowhide + latex cushion) 3+1+ long coffee table + square table (cowhide + latex cushion) 3+1+1 (cowhide + latex cushion) 3+1+ 1+ long coffee table (cowhide + latex cushion) 3+1+1+ long coffee table + square table cowhide + latex cushion) 3+2+1 (cowhide + latex cushion) 3+2+1+ long coffee table (cowhide + latex cushion) ) 3+2+1+Long coffee table+Square table cowhide+Latex cushion) Long coffee table Square coffee table Slate coffee table 1 Slate coffee table 2</td>
</tr>
<tr>
<td data-row=""31"">Same city service</td>
<td data-row=""31"">Home delivery by sellers in the same city</td>
</tr>
<tr>
<td data-row=""32"">Main material</td>
<td data-row=""32"">Wood</td>
</tr>
<tr>
<td data-row=""33"">filler</td>
<td data-row=""33"">sponge</td>
</tr>
<tr>
<td data-row=""34"">Package Size</td>
<td data-row=""34"">990</td>
</tr>
<tr>
<td data-row=""35"">Whether it can be customized</td>
<td data-row=""35"">yes</td>
</tr>
<tr>
<td data-row=""36"">sofa combination form</td>
<td data-row=""36"">Various combinations</td>
</tr>
<tr>
<td data-row=""37"">Is it removable and washable</td>
<td data-row=""37"">no</td>
</tr>
<tr>
<td data-row=""38"">Additional features</td>
<td data-row=""38"">it can move</td>
</tr>
<tr>
<td data-row=""39"">Whether with storage space</td>
<td data-row=""39"">no</td>
</tr>
<tr>
<td data-row=""40"">Whether to assemble</td>
<td data-row=""40"">no</td>
</tr>
<tr>
<td data-row=""41"">Is it available for pre-sale</td>
<td data-row=""41"">yes</td>
</tr>
<tr>
<td data-row=""42"">whether the taxi can transport</td>
<td data-row=""42"">no</td>
</tr>
<tr>
<td data-row=""43"">Installation Instructions Details</td>
<td data-row=""43"">no installation instructions</td>
</tr>
<tr>
<td data-row=""44"">length</td>
<td data-row=""44"">1900cm</td>
</tr>
</tbody>
</table>
<p><br></p>
<p><img src=""https://img.alicdn.com/tfs/TB1nj2JDXOWBuNjy0FiXXXFxVXa-84-82.png"" alt=""TB1nj2JDXOWBuNjy0FiXXXFxVXa-84-82.png""></p>
<p>公益宝贝</p>
<p>每笔成交将为 大地新芽行动 捐赠 0.1元 ，已累计捐赠 2150 笔。</p>
<p><img src=""https://img.alicdn.com/imgextra/i2/2212481688524/O1CN01cO8Z8G2Cq2sqB6Bex_!!2212481688524.jpg"" alt=""O1CN01cO8Z8G2Cq2sqB6Bex_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i1/2212481688524/O1CN01AVOY5a2Cq2snU2U0t_!!2212481688524.jpg"" alt=""O1CN01AVOY5a2Cq2snU2U0t_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i4/2212481688524/O1CN01Buq8ag2Cq2suNmGwB_!!2212481688524.jpg"" alt=""O1CN01Buq8ag2Cq2suNmGwB_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i1/2212481688524/O1CN013TacmH2Cq2sqB3q7i_!!2212481688524.jpg"" alt=""O1CN013TacmH2Cq2sqB3q7i_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i2/2212481688524/O1CN01Hzy01f2Cq2stJXnEX_!!2212481688524.jpg"" alt=""O1CN01Hzy01f2Cq2stJXnEX_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i4/2212481688524/O1CN019HJ3fj2Cq2sitLMLW_!!2212481688524.jpg"" alt=""O1CN019HJ3fj2Cq2sitLMLW_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i1/2212481688524/O1CN01f3BsiW2Cq2svEacOK_!!2212481688524.jpg"" alt=""O1CN01f3BsiW2Cq2svEacOK_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i2/2212481688524/O1CN01FUgz9W2Cq2sqB7C2h_!!2212481688524.jpg"" alt=""O1CN01FUgz9W2Cq2sqB7C2h_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i2/2212481688524/O1CN01wCw55t2Cq2seBpdjm_!!2212481688524.jpg"" alt=""O1CN01wCw55t2Cq2seBpdjm_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i1/2212481688524/O1CN01gjNShV2Cq2suNmoD9_!!2212481688524.jpg"" alt=""O1CN01gjNShV2Cq2suNmoD9_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i4/2212481688524/O1CN01DC9Axe2Cq2snU2kfe_!!2212481688524.jpg"" alt=""O1CN01DC9Axe2Cq2snU2kfe_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i4/2212481688524/O1CN01Hb9eaD2Cq2soaY4tx_!!2212481688524.jpg"" alt=""O1CN01Hb9eaD2Cq2soaY4tx_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i1/2212481688524/O1CN01t05XNg2Cq2suNpMDj_!!2212481688524.jpg"" alt=""O1CN01t05XNg2Cq2suNpMDj_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i4/2212481688524/O1CN01PS8Yvw2Cq2sqwXPxD_!!2212481688524.jpg"" alt=""O1CN01PS8Yvw2Cq2sqwXPxD_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i4/2212481688524/O1CN01hs5G302Cq2stJZnxd_!!2212481688524.jpg"" alt=""O1CN01hs5G302Cq2stJZnxd_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i2/2212481688524/O1CN013P0GUB2Cq2skEQiZR_!!2212481688524.jpg"" alt=""O1CN013P0GUB2Cq2skEQiZR_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i2/2212481688524/O1CN01fAEdWe2Cq2svEZ8xT_!!2212481688524.jpg"" alt=""O1CN01fAEdWe2Cq2svEZ8xT_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i3/2212481688524/O1CN01KHO5PC2Cq2soaWs4L_!!2212481688524.jpg"" alt=""O1CN01KHO5PC2Cq2soaWs4L_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i2/2212481688524/O1CN01LHj4Sb2Cq2stJZP23_!!2212481688524.jpg"" alt=""O1CN01LHj4Sb2Cq2stJZP23_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i4/2212481688524/O1CN01xKAiKs2Cq2suNnskc_!!2212481688524.jpg"" alt=""O1CN01xKAiKs2Cq2suNnskc_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i3/2212481688524/O1CN01Q6HIV92Cq2sn7BPBD_!!2212481688524.jpg"" alt=""O1CN01Q6HIV92Cq2sn7BPBD_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i4/2212481688524/O1CN01s8kH9x2Cq2sp01t8j_!!2212481688524.jpg"" alt=""O1CN01s8kH9x2Cq2sp01t8j_!!2212481688524.""></p>
<p><img src=""https://img.alicdn.com/imgextra/i4/2212481688524/O1CN01SKmk0A2Cq2skyYB4a_!!2212481688524.jpg"" alt=""O1CN01SKmk0A2Cq2skyYB4a_!!2212481688524.""></p>
<p><img src=""//gw.alicdn.com/tfs/TB1d0h2qVYqK1RjSZLeXXbXppXa-1125-960.png?getAvatar=avatar"" alt=""TB1d0h2qVYqK1RjSZLeXXbXppXa-1125-960.png""></p>",Clearance Furniture.com,Home & Garden,"","",true,Pick a size and material,Single Namisipi,,,,,'4875795272716,2000.0,shopify,deny,manual,199.23,597.69,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/products/2278380.jpg?v=1688503349,1,,false,,Executive Leather Sofa Set: Ideal for Office Rest Areas and VIP Reception,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/993_2278239.jpg?v=1688504042,kg,,66.41,true,true,,,true,,,active
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,Two Persons Namisipi,,,,,'4875795272717,2000.0,shopify,deny,manual,320.01,960.03,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/products/2278387.jpg?v=1688503349,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1049_2278241.jpg?v=1688504035,kg,,106.67,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,Triple Namisipi,,,,,'4875795272718,2000.0,shopify,deny,manual,389.70,1169.10,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/products/2278389.jpg?v=1688503349,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/443_2278243.jpg?v=1688504032,kg,,129.90,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,31 nanosipi,,,,,'4875795272719,2000.0,shopify,deny,manual,549.30,1647.90,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/products/2278396.jpg?v=1688503349,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7134_2278245.jpg?v=1688504030,kg,,183.10,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,31 long tea table nano sipi,,,,,'4875795272720,2000.0,shopify,deny,manual,698.58,2095.74,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/products/2278403.jpg?v=1688503349,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6240_2278248.jpg?v=1688504027,kg,,232.86,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,31 long tea table square table nano sipi,,,,,'5209286510478,2000.0,shopify,deny,manual,816.99,2450.97,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/products/2278410.jpg?v=1688503349,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5061_2278250.jpg?v=1688504021,kg,,272.33,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,311nanosipi,,,,,'4875795272721,2000.0,shopify,deny,manual,724.32,2172.96,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9629_2278374.jpg?v=1688503859,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6564_2278252.jpg?v=1688504017,kg,,241.44,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,311 long coffee table nano sipi,,,,,'4875795272722,2000.0,shopify,deny,manual,853.02,2559.06,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/558_2278374.jpg?v=1688503864,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3928_2278257.jpg?v=1688504015,kg,,284.34,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,311 long tea tablesquare table nano sipi,,,,,'5209286510479,2000.0,shopify,deny,manual,953.22,2859.66,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9474_2278365.jpg?v=1688503866,9,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4447_2278259.jpg?v=1688504013,kg,,317.74,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,321 nanosipi,,,,,'4875795272723,2000.0,shopify,deny,manual,853.02,2559.06,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9086_2278365.jpg?v=1688503867,10,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7906_2278262.jpg?v=1688504007,kg,,284.34,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,321 long tea table nano sipi,,,,,'4875795272724,2000.0,shopify,deny,manual,966.27,2898.81,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1916_2278362.jpg?v=1688503869,11,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/754_2278266.jpg?v=1688504001,kg,,322.09,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,321 long tea tablesquare table nano sipi,,,,,'5209286510480,2000.0,shopify,deny,manual,1084.68,3254.04,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6691_2278362.jpg?v=1688503870,12,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1978_2278271.jpg?v=1688503996,kg,,361.56,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,single seat cowhide latex cushion contact surface leather,,,,,'4875795272725,2000.0,shopify,deny,manual,338.22,1014.66,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1475_2278355.jpg?v=1688503873,13,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3630_2278275.jpg?v=1688503992,kg,,112.74,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,two people cowhide latex cushion contact surface leather,,,,,'4875795272726,2000.0,shopify,deny,manual,544.14,1632.42,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8247_2278349.jpg?v=1688503875,14,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4414_2278278.jpg?v=1688503987,kg,,181.38,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,three seats cowhide latex cushion contact surface leather,,,,,'4875795272727,2000.0,shopify,deny,manual,667.68,2003.04,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6038_2278355.jpg?v=1688503876,15,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8177_2278282.jpg?v=1688503979,kg,,222.56,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,31 cowhide latex cushion contact surface leather,,,,,'4875795272728,2000.0,shopify,deny,manual,930.24,2790.72,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7997_2278340.jpg?v=1688503878,16,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2542_2278287.jpg?v=1688503972,kg,,310.08,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,31 long coffee table cowhide latex cushion contact surface leather,,,,,'4875795272729,2000.0,shopify,deny,manual,1084.68,3254.04,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9654_2278349.jpg?v=1688503880,17,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5569_2278294.jpg?v=1688503967,kg,,361.56,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,31 long tea table square table cowhide latex cushion contact surface leather,,,,,'5209286510481,2000.0,shopify,deny,manual,1213.38,3640.14,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5533_2278374.jpg?v=1688503881,18,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4705_2278300.jpg?v=1688503965,kg,,404.46,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,311 cowhide latex cushion contact surface leather,,,,,'4875795272730,2000.0,shopify,deny,manual,1290.60,3871.80,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7495_2278365.jpg?v=1688503883,19,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9789_2278311.jpg?v=1688503962,kg,,430.20,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,311 long coffee table cowhide latex cushion contact surface leather,,,,,'4875795272731,2000.0,shopify,deny,manual,1419.30,4257.90,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1507_2278332.jpg?v=1688503884,20,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8600_2278320.jpg?v=1688503952,kg,,473.10,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,311 long tea table square table cowhide latex cushion contact surface leather,,,,,'5209286510482,2000.0,shopify,deny,manual,1548.00,4644.00,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4897_2278340.jpg?v=1688503885,21,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9753_2278327.jpg?v=1688503945,kg,,516.00,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,321 cowhide latex cushion contact surface leather,,,,,'4875795272732,2000.0,shopify,deny,manual,1460.49,4381.47,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4636_2278362.jpg?v=1688503887,22,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7625_2278332.jpg?v=1688503942,kg,,486.83,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,321 long tea table cowhide latex cushion contact surface leather,,,,,'4875795272733,2000.0,shopify,deny,manual,1599.48,4798.44,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1181_2278355.jpg?v=1688503890,23,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3240_2278340.jpg?v=1688503937,kg,,533.16,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,321long tea table square table cowhide latex cushion contact surface leather,,,,,'5209286510483,2000.0,shopify,deny,manual,1728.18,5184.54,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/135_2278349.jpg?v=1688503893,24,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2241_2278349.jpg?v=1688503922,kg,,576.06,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,long coffee table,,,,,'4875795272734,2000.0,shopify,deny,manual,173.49,520.47,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3289_2278332.jpg?v=1688503894,25,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8051_2278355.jpg?v=1688503917,kg,,57.83,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,square tea table,,,,,'4875795272735,2000.0,shopify,deny,manual,141.81,425.43,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1611_2278340.jpg?v=1688503896,26,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2475_2278362.jpg?v=1688503913,kg,,47.27,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,slate coffee table 1,,,,,'5209286510484,2000.0,shopify,deny,manual,430.89,1292.67,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1542_2278327.jpg?v=1688503897,27,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5819_2278365.jpg?v=1688503909,kg,,143.63,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,slate tea table 2,,,,,'5209286510485,2000.0,shopify,deny,manual,430.89,1292.67,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3423_2278327.jpg?v=1688503898,28,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4414_2278374.jpg?v=1688503901,kg,,143.63,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4414_2278374.jpg?v=1688503901,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8149_2278320.jpg?v=1688503903,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5266_2278332.jpg?v=1688503904,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7385_2278320.jpg?v=1688503905,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
executive-leather-sofa-set-ideal-for-office-rest-areas-and-vip-reception,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5572_2278311.jpg?v=1688503906,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
